subject,sentence,word,N400,N400base,surpSF,surpMYLM,surpGPT2,mylmSU,SU
subj_19,sent_185,kill,-0.381771386,-2.809411049,9.092155457,9.470890045,4.882531658,0.28853026,0.013167156
subj_19,sent_185,a,0.48277536,0.052690048,3.937057734,3.973808765,2.138310423,0.321998954,0.011795622
subj_19,sent_185,with,-0.339755446,2.545852184,3.532528639,3.855724812,0.693890548,0.263240188,0.011424192
subj_19,sent_185,a,-1.345874548,1.412005901,2.061304331,1.784592748,0.945840815,0.290053308,0.004666999
subj_19,sent_185,single,-1.512391925,-0.635509431,5.360347748,6.055262566,1.554477692,0.279687434,0.003803382
subj_19,sent_185,word,4.923796177,3.420910597,7.886660576,6.197152138,3.663131678,0.226053387,0.005591196
subj_20,sent_185,say,-4.277398109,-0.911686003,5.006241798,6.60183239,2.166971202,0.287181288,0.107951574
subj_20,sent_185,he,-1.006146669,-2.121968269,3.589108944,6.730894566,5.413064978,0.265922487,0.049233664
subj_20,sent_185,can,-5.647028923,-3.609723091,4.179598808,4.386108398,3.601199125,0.289421618,0.040597606
subj_20,sent_185,breathe,2.058394432,-2.229706049,8.831362724,11.47661877,7.344828152,0.269954979,0.038135324
subj_20,sent_185,and,-1.314214468,-2.305566788,2.362148523,1.799629807,2.437033728,0.274661154,0.023182629
subj_20,sent_185,kill,-4.016293526,-4.037782669,9.092155457,9.470890045,4.882531658,0.28853026,0.013167156
subj_20,sent_185,a,-0.33587122,-3.355151176,3.937057734,3.973808765,2.138310423,0.321998954,0.011795622
subj_20,sent_185,man,1.123624206,-4.533658981,4.829011917,4.721215725,0.326498935,0.285979748,0.009024425
subj_20,sent_185,with,-4.470237732,1.079918504,3.532528639,3.855724812,0.693890548,0.263240188,0.011424192
subj_20,sent_185,a,4.764710426,-0.636568427,2.061304331,1.784592748,0.945840815,0.290053308,0.004666999
subj_20,sent_185,single,-1.32908082,2.95935607,5.360347748,6.055262566,1.554477692,0.279687434,0.003803382
subj_20,sent_185,word,-6.218211651,-3.472884417,7.886660576,6.197152138,3.663131678,0.226053387,0.005591196
subj_21,sent_185,say,-1.769677758,-0.3742598,5.006241798,6.60183239,2.166971202,0.287181288,0.107951574
subj_21,sent_185,he,2.510384083,-0.537772357,3.589108944,6.730894566,5.413064978,0.265922487,0.049233664
subj_21,sent_185,can,-1.309871554,-1.764350176,4.179598808,4.386108398,3.601199125,0.289421618,0.040597606
subj_21,sent_185,breathe,-7.099113464,0.890824735,8.831362724,11.47661877,7.344828152,0.269954979,0.038135324
subj_21,sent_185,fire,-4.126745224,6.217197895,9.389922142,11.45978165,0.23920346,0.245304644,0.023793329
subj_21,sent_185,and,-0.239275426,-4.487248421,2.362148523,1.799629807,2.437033728,0.274661154,0.023182629
subj_21,sent_185,kill,-0.368346989,-2.881257057,9.092155457,9.470890045,4.882531658,0.28853026,0.013167156
subj_21,sent_185,a,-1.782858729,0.64475745,3.937057734,3.973808765,2.138310423,0.321998954,0.011795622
subj_21,sent_185,man,-0.029917549,-4.389071465,4.829011917,4.721215725,0.326498935,0.285979748,0.009024425
subj_21,sent_185,with,1.702278852,7.312130928,3.532528639,3.855724812,0.693890548,0.263240188,0.011424192
subj_21,sent_185,a,-1.863546491,-2.31194973,2.061304331,1.784592748,0.945840815,0.290053308,0.004666999
subj_21,sent_185,single,-0.173074767,-5.234382153,5.360347748,6.055262566,1.554477692,0.279687434,0.003803382
subj_21,sent_185,word,-4.849654198,6.336724758,7.886660576,6.197152138,3.663131678,0.226053387,0.005591196
subj_22,sent_185,say,-1.472725987,1.849470258,5.006241798,6.60183239,2.166971202,0.287181288,0.107951574
subj_22,sent_185,he,0.654422581,7.132190704,3.589108944,6.730894566,5.413064978,0.265922487,0.049233664
subj_22,sent_185,can,-1.202233791,-2.09559679,4.179598808,4.386108398,3.601199125,0.289421618,0.040597606
subj_22,sent_185,fire,-2.860235691,-6.445100307,9.389922142,11.45978165,0.23920346,0.245304644,0.023793329
subj_22,sent_185,and,8.252179146,3.052329779,2.362148523,1.799629807,2.437033728,0.274661154,0.023182629
subj_22,sent_185,kill,-1.722051024,3.453232765,9.092155457,9.470890045,4.882531658,0.28853026,0.013167156
subj_22,sent_185,a,0.147861391,-0.78636533,3.937057734,3.973808765,2.138310423,0.321998954,0.011795622
subj_22,sent_185,man,-0.905344844,0.048575591,4.829011917,4.721215725,0.326498935,0.285979748,0.009024425
subj_22,sent_185,with,1.927453876,4.876031876,3.532528639,3.855724812,0.693890548,0.263240188,0.011424192
subj_22,sent_185,a,-5.834421635,7.366057873,2.061304331,1.784592748,0.945840815,0.290053308,0.004666999
subj_22,sent_185,single,5.639828682,-7.814304352,5.360347748,6.055262566,1.554477692,0.279687434,0.003803382
subj_22,sent_185,word,-2.403345823,0.110205829,7.886660576,6.197152138,3.663131678,0.226053387,0.005591196
subj_23,sent_185,say,5.566241264,6.301372528,5.006241798,6.60183239,2.166971202,0.287181288,0.107951574
subj_23,sent_185,he,3.476809978,-5.009769917,3.589108944,6.730894566,5.413064978,0.265922487,0.049233664
subj_23,sent_185,can,-4.053138733,-4.198141098,4.179598808,4.386108398,3.601199125,0.289421618,0.040597606
subj_23,sent_185,breathe,1.303463221,-2.160993099,8.831362724,11.47661877,7.344828152,0.269954979,0.038135324
subj_23,sent_185,fire,-4.07505846,2.398882389,9.389922142,11.45978165,0.23920346,0.245304644,0.023793329
subj_23,sent_185,and,-3.906787634,0.191236019,2.362148523,1.799629807,2.437033728,0.274661154,0.023182629
subj_23,sent_185,kill,-2.109620571,-7.874651432,9.092155457,9.470890045,4.882531658,0.28853026,0.013167156
subj_23,sent_185,a,4.600895405,7.82190609,3.937057734,3.973808765,2.138310423,0.321998954,0.011795622
subj_23,sent_185,man,1.694725752,-3.668726206,4.829011917,4.721215725,0.326498935,0.285979748,0.009024425
subj_23,sent_185,with,0.812303722,0.174686775,3.532528639,3.855724812,0.693890548,0.263240188,0.011424192
subj_23,sent_185,a,-1.248437881,-4.354556084,2.061304331,1.784592748,0.945840815,0.290053308,0.004666999
subj_23,sent_185,single,3.793288946,-0.909297943,5.360347748,6.055262566,1.554477692,0.279687434,0.003803382
subj_23,sent_185,word,-2.886311769,-3.908783197,7.886660576,6.197152138,3.663131678,0.226053387,0.005591196
subj_24,sent_185,say,-7.877328873,-4.06479311,5.006241798,6.60183239,2.166971202,0.287181288,0.107951574
subj_24,sent_185,he,8.257911682,3.252475977,3.589108944,6.730894566,5.413064978,0.265922487,0.049233664
subj_24,sent_185,can,0.229911283,0.441354066,4.179598808,4.386108398,3.601199125,0.289421618,0.040597606
subj_24,sent_185,breathe,2.141751289,-3.426580429,8.831362724,11.47661877,7.344828152,0.269954979,0.038135324
subj_24,sent_185,fire,-0.913295686,-4.434101105,9.389922142,11.45978165,0.23920346,0.245304644,0.023793329
subj_24,sent_185,and,10.55653095,-5.20482111,2.362148523,1.799629807,2.437033728,0.274661154,0.023182629
subj_24,sent_185,kill,-0.987470567,2.327154636,9.092155457,9.470890045,4.882531658,0.28853026,0.013167156
subj_24,sent_185,a,-3.030631542,2.776338577,3.937057734,3.973808765,2.138310423,0.321998954,0.011795622
subj_24,sent_185,man,-0.265753269,-3.966726303,4.829011917,4.721215725,0.326498935,0.285979748,0.009024425
subj_24,sent_185,with,7.506973743,7.596445084,3.532528639,3.855724812,0.693890548,0.263240188,0.011424192
subj_24,sent_185,a,-5.465744972,3.694398403,2.061304331,1.784592748,0.945840815,0.290053308,0.004666999
subj_24,sent_185,single,-4.282833576,-0.234309614,5.360347748,6.055262566,1.554477692,0.279687434,0.003803382
subj_24,sent_185,word,7.752167225,3.313364506,7.886660576,6.197152138,3.663131678,0.226053387,0.005591196
subj_1,sent_186,was,-3.344877005,-7.958821297,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_1,sent_186,only,4.796746731,6.730703354,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_1,sent_186,in,-2.688300371,0.39691323,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_1,sent_186,the,-2.054774523,-3.625623703,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_1,sent_186,cell,0.424770325,-4.969053745,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_1,sent_186,for,1.026607752,0.633518696,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_1,sent_186,an,-5.778670311,2.09452033,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_1,sent_186,hour,1.511692286,0.738169312,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_1,sent_186,but,3.864450216,-3.300735474,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_1,sent_186,it,-0.87590009,1.080241084,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_1,sent_186,felt,-2.089301109,1.408871174,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_1,sent_186,like,-1.477131963,4.300785065,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_1,sent_186,a,1.919526935,1.083718061,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_1,sent_186,week,8.092944145,-5.332652092,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_2,sent_186,was,-3.347507238,-1.202105761,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_2,sent_186,only,4.930912018,-10.5632515,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_2,sent_186,in,-0.127235815,1.050698757,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_2,sent_186,the,1.498866677,-0.144437939,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_2,sent_186,cell,-4.550416946,-1.999439836,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_2,sent_186,for,3.777935743,-5.133032322,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_2,sent_186,an,-0.784212351,2.372263908,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_2,sent_186,but,6.409885883,8.557109833,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_2,sent_186,it,-1.53642118,0.585882008,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_2,sent_186,like,-0.325916469,-0.805837572,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_2,sent_186,a,2.994609356,2.746047974,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_2,sent_186,week,-1.286982417,7.650601864,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_3,sent_186,was,-3.659904957,0.233624041,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_3,sent_186,only,0.786884844,0.286343008,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_3,sent_186,in,-0.454116583,-3.110062838,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_3,sent_186,the,-1.950821996,-1.25563693,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_3,sent_186,cell,0.809725285,3.580674648,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_3,sent_186,for,-3.269797802,0.768204629,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_3,sent_186,an,-2.31191206,-7.094671726,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_3,sent_186,hour,1.406590223,2.572333336,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_3,sent_186,but,-9.584794044,-1.529710412,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_3,sent_186,it,3.19548893,5.313656807,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_3,sent_186,felt,-0.876502812,14.75785446,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_3,sent_186,like,-6.530798435,-6.297004223,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_3,sent_186,a,7.547999859,-6.741660595,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_3,sent_186,week,1.822345853,-0.081095107,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_4,sent_186,was,-12.02835369,-1.951022148,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_4,sent_186,only,1.894379973,0.68505013,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_4,sent_186,in,0.223848477,2.656117916,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_4,sent_186,the,-3.379661322,1.012364864,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_4,sent_186,cell,-0.995896161,-0.77656889,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_4,sent_186,for,4.780692101,1.101041675,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_4,sent_186,hour,-6.158058167,4.784166336,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_4,sent_186,but,-3.099954844,5.68609333,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_4,sent_186,it,2.469588518,-8.116861343,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_4,sent_186,felt,3.587765217,1.348265409,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_4,sent_186,like,4.813884258,2.630322218,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_4,sent_186,a,-1.922133207,2.982922077,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_4,sent_186,week,0.511299312,-1.083062053,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_5,sent_186,was,-4.209242821,8.440731049,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_5,sent_186,only,-4.957487583,-5.938743114,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_5,sent_186,in,4.160122871,-6.492794037,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_5,sent_186,the,-3.487691879,4.722801685,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_5,sent_186,cell,2.040352821,5.420062065,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_5,sent_186,for,-2.549985886,-0.630330324,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_5,sent_186,an,-2.878375769,-1.499902368,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_5,sent_186,hour,-6.060426235,1.998276114,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_5,sent_186,but,-0.258237123,-0.681281209,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_5,sent_186,it,-3.048037291,3.241029978,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_5,sent_186,felt,1.587026834,-5.432779312,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_5,sent_186,like,4.775722504,-5.005676746,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_5,sent_186,a,-3.169797421,6.466448784,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_5,sent_186,week,-1.313364625,-10.86367893,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_6,sent_186,was,-4.450725079,-8.345883369,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_6,sent_186,only,1.286970377,-3.235817909,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_6,sent_186,in,3.960012674,0.128348604,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_6,sent_186,the,0.763548315,6.971950531,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_6,sent_186,cell,3.58247447,-1.345674276,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_6,sent_186,for,-3.555797577,2.242790222,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_6,sent_186,an,0.673036039,1.345607638,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_6,sent_186,hour,-1.384763956,3.716736078,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_6,sent_186,but,5.009847164,-0.818695247,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_6,sent_186,it,4.822416306,4.734286308,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_6,sent_186,felt,-2.529154539,-7.276187897,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_6,sent_186,like,-0.234070182,0.532453716,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_6,sent_186,a,1.05653429,-1.279702067,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_6,sent_186,week,6.50702095,3.025476694,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_7,sent_186,was,-0.032755215,-3.49869132,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_7,sent_186,only,-3.636465073,1.739653349,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_7,sent_186,in,-0.202032134,-6.260110855,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_7,sent_186,the,-1.398128271,-0.837681949,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_7,sent_186,cell,-0.472666532,-1.049781561,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_7,sent_186,for,-2.370856285,3.968720913,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_7,sent_186,an,2.320142746,0.627609968,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_7,sent_186,hour,-1.298016071,-3.67112422,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_7,sent_186,but,0.216791078,-0.348065108,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_7,sent_186,it,-8.573794365,5.509704113,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_7,sent_186,felt,0.302414924,-4.981100559,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_7,sent_186,like,1.621290207,2.093725204,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_7,sent_186,a,1.020885468,-0.369832009,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_7,sent_186,week,-1.755457163,-6.162441254,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_8,sent_186,was,-2.192042351,-0.049786095,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_8,sent_186,only,0.800098121,0.15473862,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_8,sent_186,in,-2.079367638,-1.21428144,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_8,sent_186,the,4.454171181,-3.270237446,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_8,sent_186,cell,-0.717271924,-0.072410986,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_8,sent_186,for,3.269697905,-8.763690948,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_8,sent_186,an,1.678497195,-1.857639432,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_8,sent_186,hour,-5.822315216,1.92160368,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_8,sent_186,but,-1.250037193,-6.294182301,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_8,sent_186,it,-1.761039376,-0.582686424,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_8,sent_186,felt,4.630921841,4.278840065,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_8,sent_186,like,-2.159439325,-3.068207026,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_8,sent_186,a,-6.036136627,-9.35718441,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_8,sent_186,week,5.181960583,-0.94827944,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_9,sent_186,was,-1.538771629,13.21204853,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_9,sent_186,only,4.60123539,0.596516311,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_9,sent_186,in,-2.797496319,-9.622620583,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_9,sent_186,the,-6.688659668,11.23731899,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_9,sent_186,hour,0.175232247,0.479239464,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_9,sent_186,but,-0.148494661,-4.610426903,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_9,sent_186,it,1.074170351,-6.677001953,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_9,sent_186,felt,-1.923400164,-4.201019764,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_9,sent_186,like,0.661139965,-0.920281351,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_9,sent_186,a,-1.445698142,1.81846714,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_9,sent_186,week,8.565378189,-7.453659058,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_10,sent_186,was,-0.183083043,-1.66376543,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_10,sent_186,only,5.378340721,-3.132209063,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_10,sent_186,in,-1.526908755,1.775867939,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_10,sent_186,the,-0.239777997,-0.595815957,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_10,sent_186,an,-0.962923408,2.573678255,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_10,sent_186,hour,-1.965403438,0.056669828,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_10,sent_186,but,-2.651337624,-4.498439312,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_10,sent_186,like,0.50350219,0.560881555,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_10,sent_186,a,1.295329928,-1.182640433,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_10,sent_186,week,-2.111631393,-1.204128981,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_11,sent_186,was,-2.214553595,-6.447934628,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_11,sent_186,only,-1.684997439,2.281456232,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_11,sent_186,in,-4.2107234,2.707368135,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_11,sent_186,the,-2.140352964,0.05260776,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_11,sent_186,cell,-2.19988656,2.746834755,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_11,sent_186,for,1.564736485,6.674521923,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_11,sent_186,an,1.181209445,2.155365467,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_11,sent_186,hour,-2.536326408,-4.04232502,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_11,sent_186,but,2.265478611,6.673861027,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_11,sent_186,it,-5.611393929,-7.88804388,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_11,sent_186,felt,5.199558735,-5.913151741,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_11,sent_186,like,0.04878537,14.42055416,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_11,sent_186,a,-7.112061977,-4.975246429,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_12,sent_186,was,6.548564911,-0.488459766,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_12,sent_186,only,0.973318756,-6.211881638,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_12,sent_186,in,-0.218926996,-2.829538822,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_12,sent_186,the,1.800698876,0.461494863,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_12,sent_186,cell,-2.798823833,-7.563806534,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_12,sent_186,for,0.736824214,-3.348803759,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_12,sent_186,an,4.615087509,-3.57633543,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_12,sent_186,hour,-0.237002507,2.52606678,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_12,sent_186,but,2.751980305,-4.393362999,4.675475597,4.260937691,2.825607346,0.278691411,0.041321296
subj_12,sent_186,it,-2.85040307,2.236449957,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_12,sent_186,felt,5.710275173,-10.67629242,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_12,sent_186,like,7.213657856,-2.336847782,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_12,sent_186,a,-3.058575153,-1.218278885,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_12,sent_186,week,-1.54267478,-3.256217957,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_13,sent_186,was,-4.622119904,4.893311977,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_13,sent_186,only,-3.940289974,-6.042597771,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_13,sent_186,the,2.430378437,1.34203887,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_13,sent_186,cell,2.231386423,1.882597089,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_13,sent_186,for,1.303648949,-2.549023151,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_13,sent_186,an,-0.28679204,-3.730825186,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_13,sent_186,hour,1.205695748,0.554006994,4.234232426,3.179633617,0.014684683,0.295979112,0.044543605
subj_13,sent_186,it,-0.829964757,3.03301096,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_13,sent_186,felt,1.244453907,-3.668252945,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_13,sent_186,like,4.11406517,1.290415287,4.166554928,3.024032116,0.153595001,0.251036286,0.041421659
subj_13,sent_186,a,-3.822660923,1.6504246,1.717172146,1.674497485,1.971480367,0.308659405,0.024906123
subj_14,sent_186,only,2.982262611,-8.406054497,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_14,sent_186,in,0.434053868,-0.200833142,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_14,sent_186,the,7.51061821,-1.083313704,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_14,sent_186,cell,0.29168275,-6.080091953,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_14,sent_186,for,0.630539536,-7.6194911,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
subj_14,sent_186,an,-0.069573343,1.730195045,4.481230736,4.863739014,3.705941156,0.321446925,0.04078285
subj_14,sent_186,it,-0.218087733,-3.864479303,3.025811911,2.753293037,2.159142525,0.2675744,0.053888697
subj_14,sent_186,felt,2.126238108,-9.312488556,6.106984615,6.780518532,1.345093677,0.250018477,0.081526145
subj_14,sent_186,week,10.3173275,-2.160341263,6.667495728,6.73247242,3.714545206,0.288324565,0.034662955
subj_15,sent_186,was,-2.948707104,0.83723861,3.060426474,3.104253292,6.442641266,0.309495687,0.062825903
subj_15,sent_186,only,-1.23305428,-0.488200039,5.575010777,7.217207432,5.148377423,0.287338525,0.073666811
subj_15,sent_186,in,-3.499825954,6.116538048,3.850675106,4.388317108,3.54632277,0.320726722,0.072408028
subj_15,sent_186,the,3.040247679,-6.774970531,1.31264317,1.563908696,1.442505832,0.31719923,0.038839314
subj_15,sent_186,cell,-8.625540733,6.877415657,8.749704361,9.052224159,8.439235704,0.317256659,0.046296909
subj_15,sent_186,for,3.089896917,-4.015968323,4.568497181,6.853040695,0.308129291,0.279989064,0.052708626
